,num,lang,hisco,occupation
32469,35701,Swedish,99930,Verkstadsmekaniker
32470,35702,Swedish,22610,Verkstadsmästare
32471,35703,Swedish,99999,Verkstadssjöman
32472,35704,Swedish,21220,Verkstadsägare
32473,35705,Swedish,21110,Verkställande direktör
32474,35706,Swedish,83220,Verktygsarbetare
32475,35707,Swedish,83220,Verktygsarbetareänka
32476,35708,Swedish,83220,Verktygsfilare
32477,35709,Swedish,83220,Verktygsförman
32478,35710,Swedish,83220,Verktygskonstruktör
32479,35711,Swedish,83220,Verktygsmästare
32480,35712,Swedish,81990,Verktygssnickare
32481,35713,Swedish,83220,Verktygssvarvare
32482,35714,German,45125,Verkäufer
32483,35715,German,45125,Verkäufer(in)
32484,35716,German,45125,Verkäuferin
32485,35717,Dutch,93920,Verlakker
32486,35718,Dutch,93920,verlakkersknecht
32487,35719,Dutch,51050,Verlofhouder
32488,35720,German,03330,Vermessungstechniker
32489,35721,French,77640,vermicellier
32490,35722,French,77640*,Vermicellière
32491,35724,French,76155,vernisseur
32492,35725,French,89500,Vernisseur
32493,35726,French,93120,Vernisseur
32494,35727,French,81900,vernisseur ébéniste
32495,35728,French,89500,Vernisseuse
32496,35729,French,93120,Vernisseuse
32497,35730,Dutch,74990,vernisstoker
32498,35731,Dutch,07110,Verpleegster
32499,35732,Dutch,07110,Verpleger
32500,35733,French,89190*,Verrier
32501,35735,French,89900,verrier
32502,35736,French,89900,verrier de vitres
32503,35737,French,01130,verrier en laboratoire
32504,35738,French,89900,verrier invalide
32505,35739,German,97145,Versandarbeiter
32506,35740,German,39350,Versicherungsangestellter
32507,35741,German,39350,Versicherungsbeamter
32508,35742,German,44120,Versicherungsinspektor
32509,35743,Dutch,43200,Vertegenwoordiger
32510,35744,German,43200,Vertreter
32511,35745,German,43200,Vertreterin
32512,35746,Dutch,99999,Vervener
32513,35747,Dutch,75622,Verver
32514,35748,Dutch,75622,Verversknecht
32515,35749,German,21940,Verwalter
32516,35750,German,39310,Verwaltungsangestellte
32517,35751,German,39310,Verwaltungsangestellter
32518,35752,German,22110,Verwaltungsinspektor
32519,35753,Dutch,75622,Verwer
32520,35754,Dutch,75622,Verwersknecht
32521,35755,Dutch,75622,Verwersknegt
32522,35756,Dutch,44120,verzekerings inspecteur
32523,35757,Dutch,44120,verzekeringsagent
32524,35758,Dutch,44120,Verzekeringsinspecteur
32525,35759,English,79190,Vest maker
32526,35760,Spanish,79190,Vestido y Tocado
32527,35761,Portugese,79190,Vestimenteiro
32528,35762,Swedish,06510,Vet.med.studerande
32529,35763,Swedish,06510,Vet.studerande
32530,35764,Swedish,41030,Vetehandlare
32531,35765,German,58300,Veteran
32532,35766,French,58300*,Vétéran
32533,35768,French,58300,vétéran en station au fort
32534,35769,French,58300,vétéran pensionné
32535,35770,French,06510*,Vétérinaire
32536,35773,French,06510,vétérinaire à l'abattoir municipal
32537,35774,French,06510,vétérinaire de 2e classe
32538,35775,Spanish,06510,Veterinario
32539,35776,Portugese,06510,Veterinário
32540,35777,Portugese,06520,Veterinário Municipal
32541,35778,English,06510,Veterinary practitioner
32542,35779,English,06510,Veterinary surgeon
32543,35780,Swedish,06510*,Veterinär
32544,35782,Swedish,06510,Veterinärelev
32545,35783,Swedish,06510*,Veterinärläkare
32546,35785,Swedish,06510,Veterinärläkareänka
32547,35786,Danish,06610,Veterinærlærling
32548,35787,Swedish,06510,Veterinäränka
32549,35788,Catalan,06510,Veterniari
32550,35789,English,06510,Vetinary practitioner
32551,35790,English,06510,Vetinary surgeon
32552,35791,Catalan,59940,Vetlla Malalts
32553,35792,Swedish,56090,Vevmangelsinnehavare
32554,35793,Spanish,43220,Viaja
32555,35794,Catalan,43220,Viajant comerç
32556,35795,Spanish,43220,Viajante Comercio
32557,35796,French,14140,vicaire
32558,35797,English,14120,Vicar
32559,35798,English,14120,Vicar choral
32560,35799,English,17150,Vicar choral
32561,35800,Catalan,14190,Vicari
32562,35801,Spanish,14190,Vicario
32563,35802,Swedish,14120,Vicarius apostolicus
32564,35803,English,58320,Vice admiral
32565,35804,French,58320,vice amiral
32566,35805,French,58320,vice amiral d'escadre
32567,35806,French,58320,vice amiral d'escale retraité
32568,35807,Swedish,58110,Vice brandkorpral
32569,35808,French,20210,vice consul de france
32570,35809,Swedish,12210*,Vice Häradshövding
32571,35811,Swedish,12210,Vice häradshövdingänka
32572,35812,Swedish,58320,Vice kasernmästare
32573,35813,Swedish,14990,Vice klockare
32574,35814,Swedish,14120,Vice komminister
32575,35815,Swedish,03020,Vice kommissionslantmätare
32576,35816,Swedish,20210,Vice konsul
32577,35817,Swedish,58220,Vice kronolänsman
32578,35818,Swedish,12910,Vice länsman
32579,35819,English,84105,Vice maker
32580,35820,Swedish,17140,Vice orgelnist
32581,35821,Swedish,14120,Vice pastor
32582,35822,French,21000,vice president du conseil d'administration des messageries m
32583,35823,French,21000,vice président du conseil d'administration des messageries m
32584,35824,French,12210,vice président du tribunal civil
32585,35825,Swedish,13000,Vice skollärare
32586,35826,Swedish,21110,Vice verkställande direktör
32587,35827,Portugese,14140,Vice-consere de Fão
32588,35828,Portugese,20210,Vice-cônsul da Nação de Dinamarca
32589,35829,Portugese,21110,Vice-provedor da Companhia
32590,35830,Swedish,12210,Viceauditör
32591,35831,Swedish,21110,Vicedirektör
32592,35832,Swedish,14120,Vicekomminister
32593,35833,Swedish,20210,Vicekonsul
32594,35834,Swedish,20210,Vicekonsulänka
32595,35835,Swedish,58330*,Vicekorpral
32596,35837,Swedish,58330,Vicekorpralhustru
32597,35838,Swedish,58330,Vicekorpralänka
32598,35839,Swedish,13030,Vicelektor
32599,35840,Swedish,58220,Vicelänsman
32600,35841,English,99999,Vicemaster
32601,35842,Swedish,12310,Vicenotarie
32602,35843,Swedish,14120,Vicepastor
32603,35844,Swedish,14120,Vicepastoränka
32604,35845,Swedish,13940,Vicerektor
32605,35846,Swedish,31040,Vicetullvakt
32606,35847,Swedish,31040,Vicetullvaktmästareänka
32607,35848,Swedish,55125,Vicevärd
32608,35849,Swedish,55125,Vicevärdinna
32609,35850,Swedish,75990,Vickelmakare
32610,35851,Swedish,75990,Vickelmakerska
32611,35852,French,-1,vicomte
32612,35853,English,51050,Victualer
32613,35854,English,51050*,Victualler
32614,35856,English,51050,Victular
32615,35857,French,99910,vidangeur
32616,35858,Portugese,95720,Vidraceiro
32617,35859,Catalan,89100,Vidre
32618,35860,Catalan,89320,Vidrer
32619,35861,Spanish,89320,Vidriero
32620,35862,Spanish,89100,Vidrio
32621,35863,Spanish,89300,Vidrio y Cristal
32622,35864,German,62410,Viehhirt
32623,35865,German,61115,Viertel Ackermann
32624,35866,German,61115,Viertelackermann
32625,35867,Portugese,14190,Vigário Geral
32626,35868,Portugese,64130,Vigia (pescas)
32627,35869,French,58940,vigie
32628,35870,Catalan,58940,Vigilant
32629,35871,Catalan,55190,Vigilant Portes
32630,35872,Spanish,58940,Vigilante
32631,35873,Spanish,55190,Vigilante Puertas
32632,35874,French,58940,vigile
32633,35875,French,58940,vigile cycliste
32634,35876,French,61235*,Vigneron
32635,35878,French,61235,vigneron chevalier de l'empire membre de la lh
32636,35879,French,61235,vigneron chevalier de l'ordre royal de la lh
32637,35880,French,61235,vigneron cultivateur
32638,35881,French,61235,vigneron et couvreur en paille
32639,35882,French,61235,vigneron et marchand charcutier
32640,35883,French,61235,Vigneron et Propriétaire
32641,35884,French,61235,vigneron et sabotier
32642,35885,French,61235,vigneron fermier
32643,35886,French,61235,vigneron membre de la lh
32644,35887,French,61235,vigneron propriétaire
32645,35888,French,61235*,Vigneronne
32646,35890,French,61235,Vigneronne et Journalière
32647,35891,French,61235,Vigneronne et Lingère
32648,35892,Spanish,94190,Vihola
32649,35893,Dutch,83220,Vijlenkapper
32650,35894,Swedish,13320,Vikarierande folkskollärare
32651,35895,Swedish,45130,Viktualiebodbiträde
32652,35896,Swedish,41030,Viktualiehandlare
32653,35897,Swedish,41030,Viktualiehandlaredotter
32654,35898,Swedish,41030,Viktualiehandlareänka
32655,35899,Norwegian,-1,Vilkaarskone
32656,35900,Norwegian,-1,Vilkaarsmand
32657,35901,Swedish,95910,Villabyggare
32658,35902,Swedish,-1,Villaägarehustru
32659,35903,Swedish,43230,Vinagent
32660,35904,French,77870,vinaigrier
32661,35905,Swedish,77850,Vinarbetare
32662,35906,Swedish,77850,Vinarbeterska
32663,35907,Catalan,77850,Vinater
32664,35908,Spanish,77850,Vinatero
32665,35909,Swedish,77850,Vinberedningsarbeterska
32666,35910,Swedish,99999,Vinderska
32667,35911,Swedish,97145,Vindragare
32668,35912,Swedish,97145,Vindragarehustru
32669,35913,Swedish,97145,Vindragareåldermansänka
32670,35914,Swedish,97145,Vindragareänka
32671,35915,Swedish,97145,Vindrageriarbetare
32672,35916,Swedish,77850,Vindräng
32673,35917,Swedish,77850,Vindrängänka
32674,35918,Swedish,99930,Vinfabriksarbetare
32675,35919,Swedish,99930,Vinfabriksarbeterska
32676,35920,Swedish,43230,Vinhandelsagent
32677,35921,Swedish,45130,Vinhandelsarbetare
32678,35922,Swedish,45130,Vinhandelsarbetareänka
32679,35923,Swedish,45130,Vinhandelsarbeterska
32680,35924,Swedish,45130*,Vinhandelsbiträde
32681,35926,Swedish,33110,Vinhandelsbokhållare
32682,35927,Swedish,41030,Vinhandelselev
32683,35928,Swedish,45130,Vinhandelsexpedit
32684,35929,Swedish,41030,Vinhandelsföreståndare
32685,35930,Swedish,45130,Vinhandelskypare
32686,35931,Swedish,41025,Vinhandlare
32687,35932,Swedish,41030,Vinhandlare
32688,35933,Swedish,45130,Vinhandlaredräng
32689,35934,Swedish,41030,Vinhandlareänka
32690,35935,Danish,41020,Vinhandler
32691,35936,Swedish,41030,Vinhandlerska
32692,35937,Portugese,62330,Vinhateiro
32693,35938,Portugese,62330,Vinheiro
32694,35939,Swedish,53240,Vinkypare
32695,35940,Swedish,53210,Vinkyparehustru
32696,35941,Danish,41020,Vinkyper
32697,35942,Swedish,53290,Vinkällararbetare
32698,35943,Swedish,53240,Vinkällarbiträde
32699,35944,Swedish,53290,Vinkällardräng
32700,35945,Swedish,41030,Vinskänk
32701,35946,Swedish,41030,Vinskänkänka
32702,35947,English,41025,Vintner
32703,35948,Swedish,98620,Vinutkörare
32704,35949,Portugese,94190,Violeiro
32705,35950,Swedish,17140*,Violinist
32706,35952,Swedish,17140,Violinistänka
32707,35953,Swedish,94120,Violinmakare
32708,35954,Swedish,99999,Violinreparatöränka
32709,35955,Swedish,17140*,Violoncellist
32710,35957,French,17140,violoncelliste
32711,35958,French,17140,violoniste
32712,35959,Swedish,97190,Virkesarbeterska
32713,35960,Swedish,97190,Virkesbiträde
32714,35961,Swedish,22690,Virkesförman
32715,35962,Swedish,41020,Virkeshandlare
32716,35963,French,57040,visagiste
32717,35964,Dutch,41025,Vischhandelaar
32718,35965,Dutch,45220,vischventer
32719,35966,English,-1*,Viscountess
32720,35968,Norwegian,37040,Visergut
32721,35969,Dutch,41025,Vishandelaar
32722,35970,Dutch,31090,visiteur
32723,35971,Dutch,31090,visiteur der in en uitgaande rechter
32724,35972,French,45290,visiteur médical
32725,35973,French,45290,visiteuse médicale
32726,35974,Dutch,42220,viskoper
32727,35975,Dutch,64920,viskweker
32728,35976,Dutch,64100,Visscher
32729,35977,Dutch,64100,visscherman
32730,35978,Dutch,64100,visschers
32731,35979,Dutch,45125,Visschverkooper
32732,35980,Dutch,64100,Visser
32733,35981,Dutch,64100,vissersknecht
32734,35982,Catalan,79190,Vistit i Tocat
32735,35983,Dutch,45125,Visverkoper
32736,35984,Dutch,45125,visverkopersknecht
32737,35985,Swedish,76145,Vitgarvare
32738,35986,Swedish,76145,Vitgarvaregesäll
32739,35987,French,61235,viticulteur
32740,35988,French,61235*,Viticultrice
32741,35990,French,95700,vitrier
32742,35991,French,95720*,Vitrier
32743,35993,French,95700,vitrier ambulant
32744,35994,French,95700,vitrier miroitier
32745,35995,French,95700,vitrier peintre
32746,35996,Swedish,41030,Vitvaruhandlare
32747,35997,Swedish,41030,Vitvaruhandlerska
32748,35998,Portugese,-1,Viúva
32749,35999,French,45220,vivandier
32750,36000,French,-1,vivant de ses biens
32751,36001,French,-1,vivant de son bien
32752,36002,French,-1,vivant de son revenu
32753,36003,Portugese,-1,Vive  das suas fazendas
32754,36004,Portugese,-1,Vive da caridade pública
32755,36005,Portugese,98620,Vive de carretos
32756,36006,Portugese,79390,Vive de consertar cabeleiras
32757,36007,Portugese,13320,Vive de ensinar meninos
32758,36008,Portugese,-1,Vive de esmolas
32759,36009,Portugese,-1,Vive de seu negócio
32760,36010,Portugese,-1,Vive de sua Agência
32761,36011,Portugese,75220,Vive de sua roca
32762,36012,Portugese,99910,Vive de suas mãos
32763,36013,Portugese,99910,Vive de suas mãos e esmolas
32764,36014,Portugese,-1,Vive de suas rendas
32765,36015,German,58330,Vizefeldwebel
32766,36016,German,58330,Vizewachmeister
32767,36017,German,58335*,Vizewachmeister
32768,36019,Dutch,75000,vlasbewerker
32769,36020,Dutch,41025,vlashandelaar
32770,36021,Dutch,42220,vlaskoper
32771,36022,Dutch,61220,vlasser
32772,36023,Dutch,75000,vlaswerker
32773,36024,Dutch,77330,vleehouwer
32774,36025,Dutch,77330,Vleeschhouer
32775,36026,Dutch,77330,Vleeschhouwer
32776,36027,Dutch,77330,Vleeshouwer
32777,36028,Dutch,77330,vleeshouwersknecht
32778,36029,Dutch,77330,vleesslager
32779,36030,Dutch,98190,vletter
32780,36031,Dutch,95190,Voeger
32781,36032,Dutch,98620,Voerman
32782,36033,Dutch,98620,Voermansknecht
32783,36034,Norwegian,21110,Vognfabrikant
32784,36035,Norwegian,81925,Vognfabrikant
32785,36036,Norwegian,98620,Vognmand
32786,36037,Danish,98620,Vognmand
32787,36038,Norwegian,98620,Vognmandsdreng
32788,36039,Norwegian,98620,Vognmandsgut
32789,36040,Danish,98620,Vognmandskarl
32790,36041,Norwegian,98620,Vognmandskusk
32791,36042,German,20210,Vogt
32792,36043,Danish,62400,Vogter
32793,36044,Danish,62450,Vogter Kvæg
32794,36045,Danish,62450,Vogter Lam
32795,36046,French,79920*,Voilier
32796,36048,French,98690,voilier au port militaire
32797,36049,French,98620*,Voiturier
32798,36052,French,98620,voiturier à bât
32799,36053,French,98690,voiturier aux forges de fraisant
32800,36054,French,98630,voiturier de charbon
32801,36055,French,98620,voiturier et propriétaire
32802,36056,French,98690*,Voiturier par eau
32803,36058,French,98620,voiturier par terre
32804,36059,French,98690,voiturier sur le rhône
32805,36060,French,98620*,Voiturière
32806,36062,French,61260,volailler
32807,36063,French,61260,Volaillère
32808,36064,Portugese,75450,Volanteiro
32809,36065,German,61110,Vollspänner
32810,36066,French,58340,volontaire dans la compagnie franche de lassay
32811,36067,Swedish,58340*,Volontär
32812,36069,Swedish,58330,Volontärkorpral
32813,36070,Danish,39310,Volontør
32814,36071,French,58340,Voltigeur
32815,36072,French,58340,voltigeur (82e de ligne)
32816,36073,French,58340,voltigeur (au 45eme de ligne)
32817,36074,French,58340,Voltigeur pensionné
32818,36075,French,58340,Voltigeur pensionné/retraité
32819,36076,French,58340,Voltigeur retraité
32820,36077,Dutch,99999,Voorlager
32821,36078,Dutch,22610,Voorman
32822,36079,Dutch,22690,Voorman bij de landsdrukkerij
32823,36080,Dutch,99999,Voorslaander
32824,36081,Dutch,77310,voorslager
32825,36082,Dutch,72500,Vormer
32826,36083,Dutch,89220,Vormer
32827,36084,Dutch,89242,Vormer
32828,36085,German,17145,Vorsänger
32829,36086,French,43200,voyageur
32830,36087,French,43220,Voyageur
32831,36088,French,43220,voyageur à la régie renault
32832,36089,French,43220*,Voyageur de commerce
32833,36092,French,43220,voyageur en titres
32834,36093,French,43220,voyageur représentant
32835,36094,French,43220,voyageur représentant de commerce
32836,36095,French,43220,voyageur représentant placier
32837,36096,French,84910,Voyageur-mécanicien
32838,36097,French,43220,Voyageuse de comerce
32839,36098,Dutch,98990,vrachtenaar
32840,36099,Dutch,04220,Vrachtjager
32841,36100,Dutch,98555,Vrachtrijder
32842,36101,Dutch,98555,vrachtrijdersknecht
32843,36102,Dutch,98555,vrachtryder
32844,36103,Dutch,04217,Vrachtschipper
32845,36104,Dutch,04220,Vragtjager
32846,36105,Dutch,06120,vroedmeester
32847,36106,Dutch,07310,Vroedvrouw
32848,36107,French,43220,vrp
32849,36108,Dutch,49030,vuilnisophaler
32850,36109,French,90190,vulcanisateur
32851,36110,Catalan,90200,Vulcanitzador
32852,36111,Spanish,90200,Vulcanizador
32853,36112,Portugese,90220,Vulcanizador
32854,36113,Swedish,77340,Vurstmakare
32855,36114,Dutch,96930,vuurstoker
32856,36115,Dutch,96930,vuurstoker bij de marine
32857,36116,Dutch,99999,Vuurwerker
32858,36117,Swedish,43230,Vykortsagent
32859,36118,Dutch,83220,vylenkapper
32860,36119,Swedish,97190,Vågarbetare
32861,36120,Swedish,97190,Vågarbetareänka
32862,36121,Swedish,22290,Vågarrendator
32863,36122,Swedish,97190,Vågbiträde
32864,36123,Swedish,99930,Vågfabriksarbetare
32865,36124,Swedish,21220,Vågfabrikör
32866,36125,Swedish,22290,Vågföreståndare
32867,36126,Swedish,39140,Våginspektor
32868,36127,Swedish,39140,Våginspektoränka
32869,36128,Swedish,39140,Våginspektör
32870,36129,Swedish,97190,Vågkarl
32871,36130,Swedish,97190,Vågkarldotter
32872,36131,Swedish,97190,Vågkarlhustru
32873,36132,Swedish,97190,Vågkarlänka
32874,36133,Swedish,97190,Vågman
32875,36134,Swedish,39150,Vågmästare
32876,36135,Swedish,39150,Vågmästareänka
32877,36136,Swedish,39150,Vågskrivare
32878,36137,Swedish,30000,Vågskrivareänka
32879,36138,Swedish,99999,Våningsbiträde
32880,36139,Swedish,07210,Vårdbiträde
32881,36140,Swedish,97415,Vägarbetare
32882,36141,Swedish,39150,Vägare
32883,36142,Swedish,02230,Vägingenjör
32884,36143,Swedish,22000,Väginspektoränka
32885,36144,Swedish,22000,Väginspektöränka
32886,36145,Swedish,99910,Vägkarlhustru
32887,36146,Swedish,99910,Vägkarlänka
32888,36147,Swedish,22000,Vägmästareänka
32889,36148,Swedish,22290,Vägningskontrollör
32890,36149,Danish,58940,Vægter
32891,36150,Swedish,58940,Vägvakt
32892,36151,Swedish,58940,Väktare
32893,36152,Swedish,72340,Vällare
32894,36153,Swedish,97450,Vältförare
32895,36154,Swedish,-1,Värd
32896,36155,Swedish,37030,Värdebrevbärare
32897,36156,Swedish,44330,Värderingsman
